payment_id,order_id,customer_id,merchant_id,amount,currency,payment_method,bank,created_at,source,true_final_state,final_observed_state,resolved_at,time_to_resolution_sec,scenario,incident_id,is_hard_negative
P0001195,O0001195,C001705,M0008,464.47,INR,UPI,BANK_B,2026-01-01T20:59:46.703992,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:59:53.409399,6.71,normal_success,,False
P0001196,O0001196,C000257,M0023,1524.45,INR,CARD,BANK_C,2026-01-01T00:30:40.735939,SYNTHETIC,FAILED,FAILED,2026-01-01T00:30:48.237217,7.5,genuine_failure,,False
P0001197,O0001197,C002101,M0010,1190.44,INR,UPI,BANK_E,2026-01-01T17:58:01.219866,SYNTHETIC,FAILED,FAILED,2026-01-01T17:58:04.096551,2.88,genuine_failure,,False
P0001198,O0001198,C000856,M0008,297.98,INR,CARD,BANK_E,2026-01-01T23:09:48.409146,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:09:57.531391,9.12,normal_success,,False
P0001199,O0001199,C002861,M0006,1005.97,INR,CARD,BANK_C,2026-01-01T04:14:58.764898,SYNTHETIC,FAILED,FAILED,2026-01-01T04:15:05.506804,6.74,genuine_failure,,False
P0001200,O0001200,C001741,M0007,159.57,INR,NETBANKING,BANK_A,2026-01-01T00:01:31.807320,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:01:41.684149,9.88,normal_success,,True
P0001201,O0001201,C003622,M0000,157.03,INR,NETBANKING,BANK_E,2026-01-01T04:48:19.828887,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:48:24.022451,4.19,normal_success,,False
P0001202,O0001202,C003574,M0002,126.08,INR,CARD,BANK_A,2026-01-01T06:12:37.343315,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:12:41.651373,4.31,normal_success,,False
P0001203,O0001203,C003986,M0004,299.5,INR,UPI,BANK_B,2026-01-01T20:17:25.215006,SYNTHETIC,FAILED,FAILED,2026-01-01T20:17:29.874769,4.66,genuine_failure,,False
P0001204,O0001204,C002124,M0019,237.58,INR,UPI,BANK_D,2026-01-01T23:24:25.328683,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:24:33.678633,8.35,normal_success,,False
P0001205,O0001205,C003263,M0006,10300.93,INR,NETBANKING,BANK_E,2026-01-01T16:29:13.052680,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:29:23.336390,10.28,normal_success,,False
P0001206,O0001206,C003402,M0021,5700.99,INR,CARD,BANK_C,2026-01-01T01:41:37.355981,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:41:45.596378,8.24,normal_success,,False
P0001207,O0001207,C000081,M0023,891.62,INR,CARD,BANK_B,2026-01-01T01:15:42.671889,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:15:51.154576,8.48,normal_success,,False
P0001208,O0001208,C003233,M0018,122.94,INR,UPI,BANK_D,2026-01-01T04:46:46.800625,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:46:54.482557,7.68,normal_success,,False
P0001209,O0001209,C000801,M0003,5848.54,INR,NETBANKING,BANK_A,2026-01-01T20:44:12.151770,SYNTHETIC,FAILED,FAILED,2026-01-01T20:44:18.039009,5.89,genuine_failure,,False
P0001210,O0001210,C001781,M0024,160.45,INR,CARD,BANK_A,2026-01-01T19:12:42.859407,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:12:49.725251,6.87,normal_success,,False
P0001211,O0001211,C002391,M0004,526.72,INR,UPI,BANK_A,2026-01-01T05:59:29.695865,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:59:38.692327,9.0,normal_success,,False
P0001212,O0001212,C001237,M0000,712.07,INR,WALLET,BANK_D,2026-01-01T14:39:19.588678,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:39:23.929350,4.34,normal_success,,True
P0001213,O0001213,C001772,M0000,1274.51,INR,UPI,BANK_C,2026-01-01T12:25:33.348826,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:25:41.985377,8.64,normal_success,,False
P0001214,O0001214,C003524,M0006,235.45,INR,NETBANKING,BANK_D,2026-01-01T18:37:50.712846,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:41:18.782901,208.07,late_capture,,False
P0001215,O0001215,C003873,M0011,1744.86,INR,WALLET,BANK_C,2026-01-01T22:35:52.221174,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:36:00.663950,8.44,normal_success,,False
P0001216,O0001216,C000476,M0004,64.33,INR,UPI,BANK_C,2026-01-01T11:02:24.786365,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:02:30.325851,5.54,normal_success,,False
P0001217,O0001217,C001688,M0002,1602.97,INR,UPI,BANK_C,2026-01-01T00:07:36.883820,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:07:43.321767,6.44,normal_success,,False
P0001218,O0001218,C002149,M0008,975.97,INR,UPI,BANK_E,2026-01-01T20:35:27.692982,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:35:33.039614,5.35,normal_success,,False
P0001219,O0001219,C000795,M0015,549.54,INR,WALLET,BANK_E,2026-01-01T08:12:16.382526,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:15:13.664924,177.28,late_capture,,False
P0001220,O0001220,C001970,M0001,2923.12,INR,CARD,BANK_C,2026-01-01T21:47:07.589030,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:47:15.782345,8.19,normal_success,,False
P0001221,O0001221,C001645,M0014,873.96,INR,UPI,BANK_C,2026-01-01T09:28:08.400614,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:28:15.401116,7.0,normal_success,,True
P0001222,O0001222,C000955,M0024,1166.25,INR,CARD,BANK_C,2026-01-01T11:20:48.609319,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:20:53.182694,4.57,normal_success,,False
P0001223,O0001223,C001126,M0002,114.75,INR,WALLET,BANK_D,2026-01-01T02:45:17.942645,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:45:24.046693,6.1,normal_success,,False
P0001224,O0001224,C002213,M0002,818.6,INR,WALLET,BANK_B,2026-01-01T09:17:48.564655,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:17:51.278858,2.71,normal_success,INC0000,False
P0001225,O0001225,C003343,M0000,3155.71,INR,UPI,BANK_C,2026-01-01T12:49:28.082523,SYNTHETIC,FAILED,FAILED,2026-01-01T12:49:36.072277,7.99,genuine_failure,,False
P0001226,O0001226,C001363,M0020,93.78,INR,CARD,BANK_D,2026-01-01T02:59:02.291213,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:59:08.426442,6.14,normal_success,,False
P0001227,O0001227,C000318,M0009,137.86,INR,CARD,BANK_D,2026-01-01T07:30:02.459018,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:30:08.406102,5.95,normal_success,,False
P0001228,O0001228,C000316,M0000,2244.39,INR,WALLET,BANK_E,2026-01-01T14:38:47.032827,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:38:54.788496,7.76,normal_success,,True
P0001229,O0001229,C003889,M0009,548.47,INR,NETBANKING,BANK_B,2026-01-01T06:20:27.037968,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:20:33.560674,6.52,normal_success,,False
P0001230,O0001230,C000872,M0014,184.62,INR,WALLET,BANK_B,2026-01-01T17:53:34.656361,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:53:41.115889,6.46,normal_success,,False
P0001231,O0001231,C000025,M0022,248.01,INR,NETBANKING,BANK_E,2026-01-01T08:44:54.160824,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:44:59.685936,5.53,normal_success,,False
P0001232,O0001232,C003670,M0001,71.2,INR,CARD,BANK_C,2026-01-01T07:25:22.497188,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:25:27.319028,4.82,normal_success,,True
P0001233,O0001233,C003702,M0001,1716.54,INR,UPI,BANK_C,2026-01-01T23:26:59.815040,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:27:06.236896,6.42,normal_success,,False
P0001234,O0001234,C001981,M0003,692.89,INR,NETBANKING,BANK_B,2026-01-01T13:15:05.349521,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:15:14.433065,9.08,normal_success,,False
P0001235,O0001235,C000011,M0005,2067.7,INR,UPI,BANK_D,2026-01-01T01:26:59.553510,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:27:08.676801,9.12,normal_success,,False
P0001236,O0001236,C000267,M0021,235.36,INR,UPI,BANK_B,2026-01-01T18:15:35.086048,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:15:44.455438,9.37,normal_success,,False
P0001237,O0001237,C001351,M0022,1105.97,INR,CARD,BANK_C,2026-01-01T02:45:18.089212,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:45:22.940772,4.85,normal_success,,True
P0001238,O0001238,C001250,M0023,274.92,INR,NETBANKING,BANK_A,2026-01-01T13:10:04.817670,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:10:15.125768,10.31,normal_success,,False
P0001239,O0001239,C000343,M0000,748.81,INR,UPI,BANK_B,2026-01-01T19:27:39.881335,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:27:44.713458,4.83,normal_success,,False
P0001240,O0001240,C001193,M0004,1026.25,INR,UPI,BANK_B,2026-01-01T21:46:22.054375,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:46:30.039672,7.99,normal_success,,False
P0001241,O0001241,C001248,M0007,1150.92,INR,CARD,BANK_A,2026-01-01T11:31:20.634305,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:31:28.314624,7.68,normal_success,,False
P0001242,O0001242,C002148,M0024,738.8,INR,CARD,BANK_E,2026-01-01T08:49:21.298678,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:49:28.688929,7.39,normal_success,,False
P0001243,O0001243,C002927,M0020,646.78,INR,UPI,BANK_B,2026-01-01T07:54:00.370432,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:54:09.020492,8.65,normal_success,,False
P0001244,O0001244,C001975,M0004,316.25,INR,NETBANKING,BANK_E,2026-01-01T20:21:50.350493,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:21:55.818221,5.47,normal_success,,False
P0001245,O0001245,C000643,M0001,836.34,INR,CARD,BANK_E,2026-01-01T10:26:35.809221,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:26:41.957035,6.15,normal_success,,False
P0001246,O0001246,C001560,M0010,134.49,INR,WALLET,BANK_A,2026-01-01T03:06:03.516291,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:06:08.060838,4.54,normal_success,,False
P0001247,O0001247,C003612,M0024,3053.87,INR,UPI,BANK_C,2026-01-01T00:11:19.746302,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:11:29.411817,9.67,normal_success,,False
P0001248,O0001248,C000322,M0014,62.97,INR,CARD,BANK_E,2026-01-01T22:36:10.803014,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:36:16.743240,5.94,normal_success,,False
P0001249,O0001249,C001907,M0019,6029.36,INR,NETBANKING,BANK_D,2026-01-01T10:35:01.995094,SYNTHETIC,FAILED,FAILED,2026-01-01T10:35:03.790555,1.8,genuine_failure,,False
P0001250,O0001250,C000078,M0018,235.76,INR,NETBANKING,BANK_B,2026-01-01T12:06:55.634370,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:07:03.699914,8.07,normal_success,,False
P0001251,O0001251,C001057,M0007,605.38,INR,NETBANKING,BANK_A,2026-01-01T19:09:14.175449,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:09:20.945514,6.77,normal_success,,False
P0001252,O0001252,C001501,M0022,1580.87,INR,CARD,BANK_E,2026-01-01T22:36:01.836088,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:36:07.146992,5.31,normal_success,,True
P0001253,O0001253,C002249,M0013,567.42,INR,UPI,BANK_C,2026-01-01T22:33:52.345692,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:33:58.382766,6.04,normal_success,,False
P0001254,O0001254,C002446,M0022,571.53,INR,UPI,BANK_A,2026-01-01T06:35:42.494516,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:35:50.412261,7.92,normal_success,,False
P0001255,O0001255,C002663,M0024,213.45,INR,CARD,BANK_A,2026-01-01T15:12:27.263267,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:12:30.069650,2.81,normal_success,,False
P0001256,O0001256,C000674,M0000,41.47,INR,NETBANKING,BANK_A,2026-01-01T05:56:21.123382,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:56:28.674634,7.55,normal_success,,False
P0001257,O0001257,C003877,M0017,918.12,INR,UPI,BANK_A,2026-01-01T17:22:28.732718,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:22:31.650894,2.92,normal_success,,False
P0001258,O0001258,C002838,M0012,1985.58,INR,WALLET,BANK_A,2026-01-01T00:30:01.395778,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:30:08.473654,7.08,normal_success,,False
P0001259,O0001259,C002737,M0011,1215.21,INR,CARD,BANK_D,2026-01-01T17:59:27.251675,SYNTHETIC,FAILED,FAILED,2026-01-01T17:59:31.554796,4.3,genuine_failure,,False
P0001260,O0001260,C000761,M0011,600.37,INR,CARD,BANK_A,2026-01-01T19:24:47.780183,SYNTHETIC,FAILED,FAILED,2026-01-01T19:24:48.943604,1.16,genuine_failure,,False
P0001261,O0001261,C002749,M0024,52.2,INR,NETBANKING,BANK_B,2026-01-01T07:05:44.053068,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:05:52.697012,8.64,normal_success,,False
P0001262,O0001262,C003406,M0004,1459.91,INR,UPI,BANK_E,2026-01-01T17:58:42.254786,SYNTHETIC,FAILED,FAILED,2026-01-01T17:58:46.353273,4.1,genuine_failure,,False
P0001263,O0001263,C000161,M0006,1237.32,INR,UPI,BANK_C,2026-01-01T16:00:47.206961,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:00:53.343265,6.14,normal_success,,False
P0001264,O0001264,C001145,M0014,346.3,INR,CARD,BANK_B,2026-01-01T18:36:43.357008,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:36:48.301881,4.94,normal_success,,False
P0001265,O0001265,C001253,M0018,49.29,INR,NETBANKING,BANK_E,2026-01-01T05:54:30.495600,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:54:36.569608,6.07,normal_success,,False
P0001266,O0001266,C002848,M0021,552.81,INR,UPI,BANK_C,2026-01-01T01:18:04.917120,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:18:11.817455,6.9,normal_success,,False
P0001267,O0001267,C001441,M0008,261.95,INR,NETBANKING,BANK_C,2026-01-01T09:15:03.116957,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:15:06.200248,3.08,normal_success,,False
P0001268,O0001268,C001703,M0020,1104.47,INR,WALLET,BANK_C,2026-01-01T12:19:45.991044,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:19:55.207969,9.22,normal_success,INC0000,False
P0001269,O0001269,C000903,M0008,272.94,INR,NETBANKING,BANK_A,2026-01-01T04:39:52.269968,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:39:58.560957,6.29,normal_success,,False
P0001270,O0001270,C001854,M0000,1497.11,INR,CARD,BANK_E,2026-01-01T05:24:10.372869,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:24:16.723058,6.35,normal_success,,False
P0001271,O0001271,C001168,M0015,387.02,INR,NETBANKING,BANK_E,2026-01-01T07:54:05.580448,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:54:11.028666,5.45,normal_success,,False
P0001272,O0001272,C001684,M0005,2157.65,INR,WALLET,BANK_C,2026-01-01T06:41:53.488529,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:42:03.868870,10.38,normal_success,,False
P0001273,O0001273,C002017,M0017,1681.25,INR,NETBANKING,BANK_A,2026-01-01T07:57:39.934083,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:57:45.327773,5.39,normal_success,,False
P0001274,O0001274,C001466,M0020,731.98,INR,CARD,BANK_D,2026-01-01T17:09:17.090852,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:09:23.542411,6.45,normal_success,,False
P0001275,O0001275,C001474,M0015,519.56,INR,NETBANKING,BANK_D,2026-01-01T13:06:00.933428,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:06:07.860804,6.93,normal_success,,True
P0001276,O0001276,C000661,M0000,1617.13,INR,CARD,BANK_B,2026-01-01T12:08:55.063341,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:09:01.982612,6.92,normal_success,,False
P0001277,O0001277,C001060,M0008,460.55,INR,WALLET,BANK_A,2026-01-01T17:52:20.796479,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:57:25.928968,305.13,late_capture,,False
P0001278,O0001278,C003944,M0011,1008.7,INR,WALLET,BANK_A,2026-01-01T08:58:08.095698,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:58:14.660645,6.56,normal_success,INC0000,False
P0001279,O0001279,C001966,M0012,309.18,INR,NETBANKING,BANK_A,2026-01-01T02:10:14.103215,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:10:21.932124,7.83,normal_success,INC0001,False
P0001280,O0001280,C003446,M0014,640.5,INR,CARD,BANK_D,2026-01-01T09:35:05.668459,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:37:51.290968,165.62,late_capture,,False
P0001281,O0001281,C001476,M0001,124.02,INR,NETBANKING,BANK_E,2026-01-01T10:29:57.823109,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:30:05.510780,7.69,normal_success,,False
P0001282,O0001282,C002449,M0008,149.72,INR,CARD,BANK_C,2026-01-01T23:42:17.152239,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:42:24.476595,7.32,normal_success,,False
P0001283,O0001283,C000032,M0005,431.18,INR,NETBANKING,BANK_A,2026-01-01T11:43:31.454684,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:43:38.229602,6.77,normal_success,,True
P0001284,O0001284,C000326,M0012,883.89,INR,CARD,BANK_C,2026-01-01T03:27:43.987380,SYNTHETIC,FAILED,FAILED,2026-01-01T03:27:47.471123,3.48,genuine_failure,,False
P0001285,O0001285,C001539,M0019,460.95,INR,UPI,BANK_E,2026-01-01T07:58:40.653258,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:58:48.367624,7.71,normal_success,,False
P0001286,O0001286,C002792,M0008,207.21,INR,WALLET,BANK_B,2026-01-01T14:24:40.356542,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:24:48.118266,7.76,normal_success,,False
P0001287,O0001287,C001205,M0024,520.7,INR,WALLET,BANK_A,2026-01-01T22:17:33.795710,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:17:43.400357,9.6,normal_success,,False
P0001288,O0001288,C003006,M0001,1176.24,INR,NETBANKING,BANK_B,2026-01-01T20:39:53.182026,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:40:02.236258,9.05,normal_success,,False
P0001289,O0001289,C000912,M0001,259.95,INR,UPI,BANK_D,2026-01-01T21:56:55.120696,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:57:03.831787,8.71,normal_success,,False
P0001290,O0001290,C001515,M0020,2540.58,INR,UPI,BANK_C,2026-01-01T21:37:33.082126,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:37:39.974384,6.89,normal_success,,True
P0001291,O0001291,C003398,M0021,208.14,INR,WALLET,BANK_B,2026-01-01T20:51:14.623808,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:51:23.158834,8.54,normal_success,,True
P0001292,O0001292,C000883,M0017,256.67,INR,UPI,BANK_A,2026-01-01T20:15:52.753026,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:16:02.729482,9.98,normal_success,,False
P0001293,O0001293,C002039,M0002,361.53,INR,WALLET,BANK_C,2026-01-01T12:59:29.916915,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:59:36.595672,6.68,normal_success,,True
P0001294,O0001294,C000561,M0016,2652.64,INR,WALLET,BANK_B,2026-01-01T02:14:40.274483,SYNTHETIC,FAILED,FAILED,2026-01-01T02:14:47.631927,7.36,genuine_failure,,False
P0001295,O0001295,C002214,M0009,456.76,INR,WALLET,BANK_E,2026-01-01T05:57:35.266598,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:57:41.076901,5.81,normal_success,,False
P0001296,O0001296,C000633,M0000,194.64,INR,UPI,BANK_A,2026-01-01T13:20:46.521663,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:20:56.470264,9.95,normal_success,,False
P0001297,O0001297,C000921,M0007,373.85,INR,NETBANKING,BANK_E,2026-01-01T10:08:42.588250,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:08:47.899547,5.31,normal_success,,False
P0001298,O0001298,C003977,M0000,189.09,INR,WALLET,BANK_B,2026-01-01T00:42:29.974789,SYNTHETIC,FAILED,FAILED,2026-01-01T00:42:33.846131,3.87,genuine_failure,,False
P0001299,O0001299,C001972,M0023,300.49,INR,CARD,BANK_D,2026-01-01T10:03:32.261649,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:03:39.065618,6.8,normal_success,,False
P0001300,O0001300,C000392,M0001,647.78,INR,WALLET,BANK_C,2026-01-01T10:20:24.548075,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:20:30.352330,5.8,normal_success,INC0000,False
P0001301,O0001301,C000731,M0017,4193.14,INR,UPI,BANK_A,2026-01-01T13:44:19.327823,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:44:27.108530,7.78,normal_success,,True
P0001302,O0001302,C000759,M0005,1301.36,INR,WALLET,BANK_B,2026-01-01T12:36:48.975341,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:36:55.194625,6.22,normal_success,,False
P0001303,O0001303,C001861,M0001,362.74,INR,CARD,BANK_B,2026-01-01T12:16:23.683955,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:16:30.850395,7.17,normal_success,,False
P0001304,O0001304,C000055,M0022,1864.38,INR,CARD,BANK_B,2026-01-01T22:52:17.458142,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:55:23.857363,186.4,late_capture,,False
P0001305,O0001305,C003298,M0021,331.17,INR,WALLET,BANK_C,2026-01-01T02:49:07.391336,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:49:11.924780,4.53,normal_success,,False
P0001306,O0001306,C002892,M0022,2188.5,INR,CARD,BANK_E,2026-01-01T09:56:35.489707,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:56:39.515218,4.03,normal_success,,False
P0001307,O0001307,C001719,M0007,195.76,INR,NETBANKING,BANK_C,2026-01-01T03:54:10.824764,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:58:21.912456,251.09,late_capture,,False
P0001308,O0001308,C001246,M0007,678.9,INR,NETBANKING,BANK_A,2026-01-01T10:17:06.003757,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:17:10.717098,4.71,normal_success,,False
P0001309,O0001309,C002231,M0011,221.28,INR,CARD,BANK_A,2026-01-01T21:31:59.127930,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:32:04.751761,5.62,normal_success,,False
P0001310,O0001310,C003998,M0018,658.35,INR,NETBANKING,BANK_C,2026-01-01T04:17:41.694854,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:17:45.830718,4.14,normal_success,,False
P0001311,O0001311,C001552,M0011,7532.34,INR,WALLET,BANK_B,2026-01-01T22:57:24.694204,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:57:32.960491,8.27,normal_success,,False
P0001312,O0001312,C000320,M0007,1669.35,INR,NETBANKING,BANK_D,2026-01-01T00:09:28.317847,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:09:34.184000,5.87,normal_success,,False
P0001313,O0001313,C000317,M0008,237.96,INR,NETBANKING,BANK_D,2026-01-01T17:26:33.627614,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:26:39.838669,6.21,normal_success,,False
P0001314,O0001314,C000544,M0009,1900.08,INR,NETBANKING,BANK_E,2026-01-01T06:39:33.984923,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:39:43.205144,9.22,normal_success,,False
P0001315,O0001315,C003994,M0016,3346.73,INR,NETBANKING,BANK_E,2026-01-01T07:53:46.477649,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:53:53.745823,7.27,normal_success,,False
P0001316,O0001316,C001469,M0022,494.23,INR,CARD,BANK_C,2026-01-01T04:20:11.054341,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:20:19.916042,8.86,normal_success,,False
P0001317,O0001317,C000842,M0003,3071.76,INR,WALLET,BANK_C,2026-01-01T09:17:19.708448,SYNTHETIC,FAILED,FAILED,2026-01-01T09:17:21.949966,2.24,genuine_failure,INC0000,False
P0001318,O0001318,C002584,M0001,606.26,INR,NETBANKING,BANK_E,2026-01-01T07:05:22.129348,SYNTHETIC,FAILED,FAILED,2026-01-01T07:05:26.314319,4.18,genuine_failure,,False
P0001319,O0001319,C003643,M0009,1305.13,INR,WALLET,BANK_E,2026-01-01T05:31:53.350800,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:36:36.977298,283.63,late_capture,,False
P0001320,O0001320,C001055,M0001,669.32,INR,UPI,BANK_D,2026-01-01T21:31:16.132122,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:31:22.384167,6.25,normal_success,,False
P0001321,O0001321,C003149,M0002,1382.06,INR,CARD,BANK_E,2026-01-01T19:53:51.409616,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:53:57.494634,6.09,normal_success,,False
P0001322,O0001322,C000829,M0021,719.93,INR,CARD,BANK_D,2026-01-01T09:35:19.369181,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:35:23.478319,4.11,normal_success,,False
P0001323,O0001323,C001472,M0003,212.19,INR,WALLET,BANK_E,2026-01-01T07:44:06.117389,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:44:14.061239,7.94,normal_success,,False
P0001324,O0001324,C001277,M0021,1542.49,INR,UPI,BANK_C,2026-01-01T05:38:48.153098,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:45:21.265004,393.11,late_capture,,False
P0001325,O0001325,C000288,M0024,586.75,INR,WALLET,BANK_C,2026-01-01T04:47:42.307496,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:48:42.415248,60.11,late_capture,,False
P0001326,O0001326,C003572,M0018,110.47,INR,WALLET,BANK_C,2026-01-01T04:17:57.560371,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:18:04.625237,7.06,normal_success,,False
P0001327,O0001327,C000489,M0010,529.69,INR,UPI,BANK_D,2026-01-01T22:54:58.227023,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:55:02.795902,4.57,normal_success,,False
P0001328,O0001328,C001031,M0003,949.4,INR,UPI,BANK_A,2026-01-01T19:35:38.985598,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:35:43.326808,4.34,normal_success,,False
