event_id,payment_id,event_type,event_time,received_time,sequence_number,duplicate_flag,out_of_order_flag,source
EV000079201,P0000792,payment.authorized,2026-01-01T20:10:40.385706,2026-01-01T20:10:41.635344,1,False,False,SYNTHETIC
EV000079202,P0000792,payment.captured,2026-01-01T20:10:43.297082,2026-01-01T20:10:44.677712,2,False,False,SYNTHETIC
EV000079300,P0000793,payment.attempted,2026-01-01T07:11:09.179097,2026-01-01T07:11:11.183440,0,False,False,SYNTHETIC
EV000079301,P0000793,payment.authorized,2026-01-01T07:11:12.670770,2026-01-01T07:11:13.773083,1,False,False,SYNTHETIC
EV000079302,P0000793,payment.captured,2026-01-01T07:11:15.171427,2026-01-01T07:11:16.509568,2,False,False,SYNTHETIC
EV000079400,P0000794,payment.attempted,2026-01-01T20:30:20.911763,2026-01-01T20:30:21.465755,0,False,False,SYNTHETIC
EV000079401,P0000794,payment.authorized,2026-01-01T20:30:23.404441,2026-01-01T20:30:24.497943,1,False,False,SYNTHETIC
EV000079402,P0000794,payment.captured,2026-01-01T20:30:25.748377,2026-01-01T20:30:26.028702,2,False,False,SYNTHETIC
EV000079500,P0000795,payment.attempted,2026-01-01T12:48:17.913248,2026-01-01T12:48:18.264392,0,False,False,SYNTHETIC
EV000079501,P0000795,payment.authorized,2026-01-01T12:48:19.384590,2026-01-01T12:48:19.934688,1,False,False,SYNTHETIC
EV000079502,P0000795,payment.captured,2026-01-01T12:48:23.062347,2026-01-01T12:48:23.444252,2,False,False,SYNTHETIC
EV000079600,P0000796,payment.attempted,2026-01-01T15:49:32.386050,2026-01-01T15:49:32.768481,0,False,False,SYNTHETIC
EV000079601,P0000796,payment.authorized,2026-01-01T15:49:38.068160,2026-01-01T15:49:38.935829,1,False,False,SYNTHETIC
EV000079602,P0000796,payment.captured,2026-01-01T15:50:30.619909,2026-01-01T15:50:32.516288,2,False,False,SYNTHETIC
EV000079700,P0000797,payment.attempted,2026-01-01T17:54:26.962673,2026-01-01T17:54:28.841524,0,False,False,SYNTHETIC
EV000079701,P0000797,payment.authorized,2026-01-01T17:54:31.701632,2026-01-01T17:54:32.824581,1,False,False,SYNTHETIC
EV000079702,P0000797,payment.captured,2026-01-01T17:54:35.269108,2026-01-01T17:54:35.685167,2,False,False,SYNTHETIC
EV000079800,P0000798,payment.attempted,2026-01-01T00:44:52.920212,2026-01-01T00:44:54.149338,0,False,False,SYNTHETIC
EV000079800D,P0000798,payment.attempted,2026-01-01T00:44:52.920212,2026-01-01T00:44:54.659378,0,True,False,SYNTHETIC
EV000079801,P0000798,payment.failed,2026-01-01T00:44:54.264625,2026-01-01T00:44:54.871672,1,False,False,SYNTHETIC
EV000079900,P0000799,payment.attempted,2026-01-01T17:17:03.437284,2026-01-01T17:17:04.291941,0,False,False,SYNTHETIC
EV000079901,P0000799,payment.failed,2026-01-01T17:17:06.683247,2026-01-01T17:17:07.070623,1,False,False,SYNTHETIC
EV000080000,P0000800,payment.attempted,2026-01-01T07:51:48.028696,2026-01-01T07:51:48.847782,0,False,False,SYNTHETIC
EV000080001,P0000800,payment.failed,2026-01-01T07:51:51.412991,2026-01-01T07:51:52.260544,1,False,False,SYNTHETIC
EV000080100,P0000801,payment.attempted,2026-01-01T01:43:03.965304,2026-01-01T01:43:04.521373,0,False,False,SYNTHETIC
EV000080101,P0000801,payment.authorized,2026-01-01T01:43:06.883048,2026-01-01T01:43:07.505102,1,False,False,SYNTHETIC
EV000080101D,P0000801,payment.authorized,2026-01-01T01:43:06.883048,2026-01-01T01:43:07.845761,1,True,False,SYNTHETIC
EV000080102,P0000801,payment.captured,2026-01-01T01:43:08.918082,2026-01-01T01:43:10.594419,2,False,False,SYNTHETIC
EV000080200,P0000802,payment.attempted,2026-01-01T00:16:01.369031,2026-01-01T00:16:05.564726,0,False,True,SYNTHETIC
EV000080201,P0000802,payment.authorized,2026-01-01T00:16:04.386174,2026-01-01T00:16:02.133980,1,False,True,SYNTHETIC
EV000080202,P0000802,payment.captured,2026-01-01T00:16:06.777646,2026-01-01T00:16:08.276545,2,False,False,SYNTHETIC
EV000080300,P0000803,payment.attempted,2026-01-01T11:05:50.496406,2026-01-01T11:05:51.328113,0,False,False,SYNTHETIC
EV000080301,P0000803,payment.authorized,2026-01-01T11:05:54.515265,2026-01-01T11:06:00.136635,1,False,False,SYNTHETIC
EV000080302,P0000803,payment.captured,2026-01-01T11:05:56.519148,2026-01-01T11:06:46.134299,2,False,False,SYNTHETIC
EV000080400,P0000804,payment.attempted,2026-01-01T22:06:11.196708,2026-01-01T22:06:12.227168,0,False,False,SYNTHETIC
EV000080401,P0000804,payment.failed,2026-01-01T22:06:15.178547,2026-01-01T22:06:16.317824,1,False,False,SYNTHETIC
EV000080500,P0000805,payment.attempted,2026-01-01T17:48:13.439745,2026-01-01T17:48:13.676432,0,False,False,SYNTHETIC
EV000080500D,P0000805,payment.attempted,2026-01-01T17:48:13.439745,2026-01-01T17:48:13.970576,0,True,False,SYNTHETIC
EV000080501,P0000805,payment.authorized,2026-01-01T17:48:18.251302,2026-01-01T17:48:18.484083,1,False,False,SYNTHETIC
EV000080502,P0000805,payment.captured,2026-01-01T17:48:20.435540,2026-01-01T17:48:20.735255,2,False,False,SYNTHETIC
EV000080600,P0000806,payment.attempted,2026-01-01T00:05:23.285008,2026-01-01T00:05:25.719952,0,False,False,SYNTHETIC
EV000080601,P0000806,payment.authorized,2026-01-01T00:05:26.870821,2026-01-01T00:05:27.819523,1,False,False,SYNTHETIC
EV000080602,P0000806,payment.captured,2026-01-01T00:05:29.307431,2026-01-01T00:06:26.000957,2,False,False,SYNTHETIC
EV000080700,P0000807,payment.attempted,2026-01-01T12:44:50.424304,2026-01-01T12:44:51.380641,0,False,False,SYNTHETIC
EV000080701,P0000807,payment.authorized,2026-01-01T12:44:54.595515,2026-01-01T12:44:55.811821,1,False,False,SYNTHETIC
EV000080702,P0000807,payment.captured,2026-01-01T12:44:58.926772,2026-01-01T12:44:59.396810,2,False,False,SYNTHETIC
EV000080800,P0000808,payment.attempted,2026-01-01T23:02:18.147341,2026-01-01T23:02:18.954642,0,False,False,SYNTHETIC
EV000080801,P0000808,payment.authorized,2026-01-01T23:02:22.147204,2026-01-01T23:02:23.412081,1,False,False,SYNTHETIC
EV000080802,P0000808,payment.captured,2026-01-01T23:02:24.553810,2026-01-01T23:02:25.109941,2,False,False,SYNTHETIC
EV000080802D,P0000808,payment.captured,2026-01-01T23:02:24.553810,2026-01-01T23:02:25.484699,2,True,False,SYNTHETIC
EV000080900,P0000809,payment.attempted,2026-01-01T18:40:34.499467,2026-01-01T18:40:35.002793,0,False,False,SYNTHETIC
EV000080901,P0000809,payment.authorized,2026-01-01T18:40:36.099259,2026-01-01T18:40:38.774825,1,False,False,SYNTHETIC
EV000080902,P0000809,payment.captured,2026-01-01T18:40:37.893475,2026-01-01T18:40:38.199450,2,False,False,SYNTHETIC
EV000081000,P0000810,payment.attempted,2026-01-01T06:45:22.150992,2026-01-01T06:45:23.962855,0,False,False,SYNTHETIC
EV000081001,P0000810,payment.authorized,2026-01-01T06:45:27.522436,2026-01-01T06:45:28.850970,1,False,False,SYNTHETIC
EV000081002,P0000810,payment.captured,2026-01-01T06:45:30.220264,2026-01-01T06:45:31.115169,2,False,False,SYNTHETIC
EV000081100,P0000811,payment.attempted,2026-01-01T04:31:25.061530,2026-01-01T04:31:25.814904,0,False,False,SYNTHETIC
EV000081101,P0000811,payment.authorized,2026-01-01T04:31:31.042717,2026-01-01T04:31:33.979163,1,False,False,SYNTHETIC
EV000081102,P0000811,payment.captured,2026-01-01T04:31:35.318843,2026-01-01T04:31:39.887689,2,False,False,SYNTHETIC
EV000081200,P0000812,payment.attempted,2026-01-01T20:39:39.104001,2026-01-01T20:39:39.905517,0,False,False,SYNTHETIC
EV000081201,P0000812,payment.authorized,2026-01-01T20:39:41.257699,2026-01-01T20:39:42.205427,1,False,False,SYNTHETIC
EV000081201D,P0000812,payment.authorized,2026-01-01T20:39:41.257699,2026-01-01T20:39:42.696468,1,True,False,SYNTHETIC
EV000081202,P0000812,payment.captured,2026-01-01T20:39:44.108968,2026-01-01T20:39:44.969029,2,False,False,SYNTHETIC
EV000081300,P0000813,payment.attempted,2026-01-01T10:58:41.460743,2026-01-01T10:58:42.358029,0,False,False,SYNTHETIC
EV000081300D,P0000813,payment.attempted,2026-01-01T10:58:41.460743,2026-01-01T10:58:42.969639,0,True,False,SYNTHETIC
EV000081301,P0000813,payment.authorized,2026-01-01T10:58:43.862583,2026-01-01T10:58:44.369936,1,False,False,SYNTHETIC
EV000081302,P0000813,payment.captured,2026-01-01T10:58:48.581474,2026-01-01T10:58:48.813895,2,False,False,SYNTHETIC
EV000081400,P0000814,payment.attempted,2026-01-01T16:12:50.744221,2026-01-01T16:12:51.349727,0,False,False,SYNTHETIC
EV000081401,P0000814,payment.authorized,2026-01-01T16:12:54.822281,2026-01-01T16:12:55.184136,1,False,False,SYNTHETIC
EV000081402,P0000814,payment.captured,2026-01-01T16:12:57.007846,2026-01-01T16:12:57.471053,2,False,False,SYNTHETIC
EV000081500,P0000815,payment.attempted,2026-01-01T20:12:12.171754,2026-01-01T20:12:12.601873,0,False,False,SYNTHETIC
EV000081500D,P0000815,payment.attempted,2026-01-01T20:12:12.171754,2026-01-01T20:12:13.008473,0,True,False,SYNTHETIC
EV000081501,P0000815,payment.authorized,2026-01-01T20:12:14.323153,2026-01-01T20:12:14.719676,1,False,False,SYNTHETIC
EV000081502,P0000815,payment.captured,2026-01-01T20:12:18.362918,2026-01-01T20:12:18.837280,2,False,False,SYNTHETIC
EV000081600,P0000816,payment.attempted,2026-01-01T01:50:24.769698,2026-01-01T01:50:31.186038,0,False,True,SYNTHETIC
EV000081601,P0000816,payment.authorized,2026-01-01T01:50:29.856244,2026-01-01T01:50:25.796124,1,False,True,SYNTHETIC
EV000081602,P0000816,payment.captured,2026-01-01T01:50:32.320458,2026-01-01T01:50:33.018020,2,False,False,SYNTHETIC
EV000081700,P0000817,payment.attempted,2026-01-01T23:53:46.595969,2026-01-01T23:53:48.826531,0,False,False,SYNTHETIC
EV000081701,P0000817,payment.authorized,2026-01-01T23:53:51.412724,2026-01-01T23:53:51.976703,1,False,False,SYNTHETIC
EV000081702,P0000817,payment.captured,2026-01-01T23:53:53.711294,2026-01-01T23:53:55.052677,2,False,False,SYNTHETIC
EV000081800,P0000818,payment.attempted,2026-01-01T23:15:54.679107,2026-01-01T23:15:55.276633,0,False,False,SYNTHETIC
EV000081801,P0000818,payment.authorized,2026-01-01T23:15:56.233507,2026-01-01T23:15:56.387529,1,False,False,SYNTHETIC
EV000081802,P0000818,payment.captured,2026-01-01T23:15:57.464635,2026-01-01T23:16:28.923114,2,False,False,SYNTHETIC
EV000081900,P0000819,payment.attempted,2026-01-01T13:06:28.669306,2026-01-01T13:06:29.541671,0,False,False,SYNTHETIC
EV000081901,P0000819,payment.authorized,2026-01-01T13:06:33.889508,2026-01-01T13:06:34.687958,1,False,False,SYNTHETIC
EV000081902,P0000819,payment.captured,2026-01-01T13:06:34.982613,2026-01-01T13:06:35.441068,2,False,False,SYNTHETIC
EV000082000,P0000820,payment.attempted,2026-01-01T18:40:35.675668,2026-01-01T18:40:36.267910,0,False,False,SYNTHETIC
EV000082001,P0000820,payment.authorized,2026-01-01T18:40:39.773760,2026-01-01T18:40:40.807750,1,False,False,SYNTHETIC
EV000082002,P0000820,payment.captured,2026-01-01T18:40:44.201911,2026-01-01T18:40:44.608418,2,False,False,SYNTHETIC
EV000082100,P0000821,payment.attempted,2026-01-01T01:09:08.534716,2026-01-01T01:09:09.616712,0,False,False,SYNTHETIC
EV000082101,P0000821,payment.authorized,2026-01-01T01:09:10.082528,2026-01-01T01:09:11.377713,1,False,False,SYNTHETIC
EV000082102,P0000821,payment.captured,2026-01-01T01:09:14.002218,2026-01-01T01:09:15.650134,2,False,False,SYNTHETIC
EV000082200,P0000822,payment.attempted,2026-01-01T15:29:35.436145,2026-01-01T15:29:36.016900,0,False,False,SYNTHETIC
EV000082201,P0000822,payment.authorized,2026-01-01T15:29:39.204651,2026-01-01T15:29:40.087522,1,False,False,SYNTHETIC
EV000082202,P0000822,payment.captured,2026-01-01T15:29:43.399002,2026-01-01T15:29:44.584201,2,False,False,SYNTHETIC
EV000082300,P0000823,payment.attempted,2026-01-01T00:38:32.351899,2026-01-01T00:38:32.579092,0,False,False,SYNTHETIC
EV000082301,P0000823,payment.authorized,2026-01-01T00:38:34.456873,2026-01-01T00:38:35.059066,1,False,False,SYNTHETIC
EV000082302,P0000823,payment.captured,2026-01-01T00:38:38.013605,2026-01-01T00:38:38.577175,2,False,False,SYNTHETIC
EV000082302D,P0000823,payment.captured,2026-01-01T00:38:38.013605,2026-01-01T00:38:38.966791,2,True,False,SYNTHETIC
EV000082400,P0000824,payment.attempted,2026-01-01T17:45:15.567082,2026-01-01T17:45:17.125103,0,False,False,SYNTHETIC
EV000082401,P0000824,payment.authorized,2026-01-01T17:45:16.874336,2026-01-01T17:45:18.416270,1,False,False,SYNTHETIC
EV000082402,P0000824,payment.captured,2026-01-01T17:45:20.454827,2026-01-01T17:45:20.748159,2,False,False,SYNTHETIC
EV000082500,P0000825,payment.attempted,2026-01-01T05:49:51.783057,2026-01-01T05:49:52.761032,0,False,False,SYNTHETIC
EV000082501,P0000825,payment.authorized,2026-01-01T05:49:55.857507,2026-01-01T05:49:57.276755,1,False,False,SYNTHETIC
EV000082502,P0000825,payment.captured,2026-01-01T05:49:58.072658,2026-01-01T05:49:58.809603,2,False,False,SYNTHETIC
EV000082600,P0000826,payment.attempted,2026-01-01T12:04:52.571092,2026-01-01T12:04:52.928489,0,False,False,SYNTHETIC
EV000082601,P0000826,payment.authorized,2026-01-01T12:04:53.901797,2026-01-01T12:04:54.414387,1,False,False,SYNTHETIC
EV000082602,P0000826,payment.captured,2026-01-01T12:08:05.434393,2026-01-01T12:08:05.881384,2,False,False,SYNTHETIC
EV000082700,P0000827,payment.attempted,2026-01-01T15:21:16.539295,2026-01-01T15:21:16.813931,0,False,False,SYNTHETIC
EV000082701,P0000827,payment.authorized,2026-01-01T15:21:22.048313,2026-01-01T15:21:22.436328,1,False,False,SYNTHETIC
EV000082702,P0000827,payment.captured,2026-01-01T15:21:26.350673,2026-01-01T15:21:26.782955,2,False,False,SYNTHETIC
EV000082800,P0000828,payment.attempted,2026-01-01T03:49:19.617981,2026-01-01T03:49:20.903909,0,False,False,SYNTHETIC
EV000082801,P0000828,payment.authorized,2026-01-01T03:49:20.752133,2026-01-01T03:50:12.921213,1,False,True,SYNTHETIC
EV000082802,P0000828,payment.captured,2026-01-01T03:49:23.616727,2026-01-01T03:49:26.456255,2,False,True,SYNTHETIC
EV000082900,P0000829,payment.attempted,2026-01-01T10:48:37.855419,2026-01-01T10:48:44.930031,0,False,False,SYNTHETIC
EV000082901,P0000829,payment.authorized,2026-01-01T10:48:41.411593,2026-01-01T10:48:41.945465,1,False,False,SYNTHETIC
EV000082902,P0000829,payment.captured,2026-01-01T10:48:46.043771,2026-01-01T10:48:48.349135,2,False,False,SYNTHETIC
EV000083000,P0000830,payment.attempted,2026-01-01T00:06:30.617297,2026-01-01T00:06:32.017048,0,False,False,SYNTHETIC
EV000083001,P0000830,payment.authorized,2026-01-01T00:06:34.666870,2026-01-01T00:06:34.882026,1,False,False,SYNTHETIC
EV000083002,P0000830,payment.captured,2026-01-01T00:06:37.022299,2026-01-01T00:06:38.351261,2,False,False,SYNTHETIC
EV000083100,P0000831,payment.attempted,2026-01-01T02:41:05.876515,2026-01-01T02:41:07.093468,0,False,False,SYNTHETIC
EV000083101,P0000831,payment.authorized,2026-01-01T02:41:11.419204,2026-01-01T02:41:11.897628,1,False,False,SYNTHETIC
EV000083102,P0000831,payment.captured,2026-01-01T02:41:14.627542,2026-01-01T02:41:15.169734,2,False,False,SYNTHETIC
EV000083200,P0000832,payment.attempted,2026-01-01T15:44:38.851219,2026-01-01T15:44:39.401010,0,False,False,SYNTHETIC
EV000083201,P0000832,payment.authorized,2026-01-01T15:44:41.651726,2026-01-01T15:44:42.286625,1,False,False,SYNTHETIC
EV000083202,P0000832,payment.captured,2026-01-01T15:44:45.714826,2026-01-01T15:44:46.259200,2,False,False,SYNTHETIC
EV000083300,P0000833,payment.attempted,2026-01-01T23:16:45.442324,2026-01-01T23:16:46.490054,0,False,False,SYNTHETIC
EV000083301,P0000833,payment.failed,2026-01-01T23:16:49.871688,2026-01-01T23:16:51.737534,1,False,False,SYNTHETIC
EV000083400,P0000834,payment.attempted,2026-01-01T12:56:46.566782,2026-01-01T12:56:49.140468,0,False,False,SYNTHETIC
EV000083401,P0000834,payment.authorized,2026-01-01T12:56:47.991921,2026-01-01T12:56:50.576922,1,False,False,SYNTHETIC
EV000083402,P0000834,payment.captured,2026-01-01T12:56:51.740593,2026-01-01T12:56:52.507282,2,False,False,SYNTHETIC
EV000083500,P0000835,payment.attempted,2026-01-01T09:43:41.257753,2026-01-01T09:43:42.489281,0,False,False,SYNTHETIC
EV000083501,P0000835,payment.authorized,2026-01-01T09:43:45.564976,2026-01-01T09:43:46.391515,1,False,False,SYNTHETIC
EV000083501D,P0000835,payment.authorized,2026-01-01T09:43:45.564976,2026-01-01T09:43:46.842274,1,True,False,SYNTHETIC
EV000083502,P0000835,payment.captured,2026-01-01T09:43:48.722988,2026-01-01T09:43:50.193723,2,False,False,SYNTHETIC
EV000083600,P0000836,payment.attempted,2026-01-01T20:23:59.898969,2026-01-01T20:24:37.480840,0,False,False,SYNTHETIC
EV000083601,P0000836,payment.authorized,2026-01-01T20:24:01.727785,2026-01-01T20:24:02.358102,1,False,False,SYNTHETIC
EV000083602,P0000836,payment.captured,2026-01-01T20:24:03.397611,2026-01-01T20:24:04.353935,2,False,False,SYNTHETIC
EV000083700,P0000837,payment.attempted,2026-01-01T02:46:23.912088,2026-01-01T02:46:25.236566,0,False,False,SYNTHETIC
EV000083701,P0000837,payment.authorized,2026-01-01T02:46:25.499744,2026-01-01T02:46:26.702197,1,False,False,SYNTHETIC
EV000083702,P0000837,payment.captured,2026-01-01T02:46:30.048611,2026-01-01T02:46:31.954836,2,False,False,SYNTHETIC
EV000083800,P0000838,payment.attempted,2026-01-01T20:33:06.939011,2026-01-01T20:33:07.531078,0,False,False,SYNTHETIC
EV000083801,P0000838,payment.authorized,2026-01-01T20:33:12.871382,2026-01-01T20:33:14.057344,1,False,False,SYNTHETIC
EV000083802,P0000838,payment.captured,2026-01-01T20:33:16.759505,2026-01-01T20:33:17.701323,2,False,False,SYNTHETIC
EV000083900,P0000839,payment.attempted,2026-01-01T22:09:43.937963,2026-01-01T22:09:45.187747,0,False,False,SYNTHETIC
EV000083900D,P0000839,payment.attempted,2026-01-01T22:09:43.937963,2026-01-01T22:09:45.639145,0,True,False,SYNTHETIC
EV000083901,P0000839,payment.authorized,2026-01-01T22:09:49.078807,2026-01-01T22:09:49.650873,1,False,False,SYNTHETIC
EV000083902,P0000839,payment.captured,2026-01-01T22:09:53.812779,2026-01-01T22:09:55.132417,2,False,False,SYNTHETIC
EV000084000,P0000840,payment.attempted,2026-01-01T01:29:32.512625,2026-01-01T01:29:33.522516,0,False,False,SYNTHETIC
EV000084001,P0000840,payment.authorized,2026-01-01T01:29:34.797692,2026-01-01T01:29:35.421012,1,False,False,SYNTHETIC
EV000084002,P0000840,payment.captured,2026-01-01T01:29:38.811582,2026-01-01T01:29:39.698315,2,False,False,SYNTHETIC
EV000084100,P0000841,payment.attempted,2026-01-01T18:56:03.746461,2026-01-01T18:56:04.063686,0,False,False,SYNTHETIC
EV000084101,P0000841,payment.authorized,2026-01-01T18:56:06.883082,2026-01-01T18:56:07.172967,1,False,False,SYNTHETIC
EV000084102,P0000841,payment.captured,2026-01-01T18:56:09.272375,2026-01-01T18:56:10.741953,2,False,False,SYNTHETIC
EV000084200,P0000842,payment.attempted,2026-01-01T10:14:13.858693,2026-01-01T10:14:14.524937,0,False,False,SYNTHETIC
EV000084201,P0000842,payment.authorized,2026-01-01T10:14:15.797134,2026-01-01T10:14:17.364328,1,False,False,SYNTHETIC
EV000084202,P0000842,payment.captured,2026-01-01T10:15:36.995831,2026-01-01T10:15:38.335910,2,False,False,SYNTHETIC
EV000084300,P0000843,payment.attempted,2026-01-01T23:36:05.479826,2026-01-01T23:36:05.850956,0,False,False,SYNTHETIC
EV000084301,P0000843,payment.failed,2026-01-01T23:36:11.861838,2026-01-01T23:36:12.806848,1,False,False,SYNTHETIC
EV000084400,P0000844,payment.attempted,2026-01-01T14:25:37.353581,2026-01-01T14:25:39.056695,0,False,False,SYNTHETIC
EV000084401,P0000844,payment.authorized,2026-01-01T14:25:42.946499,2026-01-01T14:25:44.756827,1,False,False,SYNTHETIC
EV000084402,P0000844,payment.captured,2026-01-01T14:25:44.920331,2026-01-01T14:25:45.947212,2,False,False,SYNTHETIC
EV000084500,P0000845,payment.attempted,2026-01-01T06:02:21.094805,2026-01-01T06:02:22.393055,0,False,False,SYNTHETIC
EV000084501,P0000845,payment.authorized,2026-01-01T06:02:24.001244,2026-01-01T06:02:24.949829,1,False,False,SYNTHETIC
EV000084502,P0000845,payment.captured,2026-01-01T06:02:28.650913,2026-01-01T06:02:30.410624,2,False,False,SYNTHETIC
EV000084600,P0000846,payment.attempted,2026-01-01T18:01:30.453747,2026-01-01T18:01:31.866419,0,False,False,SYNTHETIC
EV000084601,P0000846,payment.authorized,2026-01-01T18:01:33.435272,2026-01-01T18:01:33.714881,1,False,False,SYNTHETIC
EV000084602,P0000846,payment.captured,2026-01-01T18:01:37.932960,2026-01-01T18:01:39.116656,2,False,False,SYNTHETIC
EV000084700,P0000847,payment.attempted,2026-01-01T12:32:57.969663,2026-01-01T12:32:59.693992,0,False,False,SYNTHETIC
EV000084701,P0000847,payment.failed,2026-01-01T12:33:00.164563,2026-01-01T12:33:02.003932,1,False,False,SYNTHETIC
EV000084800,P0000848,payment.attempted,2026-01-01T22:11:43.483734,2026-01-01T22:11:44.913864,0,False,False,SYNTHETIC
EV000084801,P0000848,payment.authorized,2026-01-01T22:11:45.092824,2026-01-01T22:11:45.569897,1,False,False,SYNTHETIC
EV000084802,P0000848,payment.captured,2026-01-01T22:11:46.361176,2026-01-01T22:11:47.392805,2,False,False,SYNTHETIC
EV000084900,P0000849,payment.attempted,2026-01-01T06:19:21.837677,2026-01-01T06:19:22.146747,0,False,False,SYNTHETIC
EV000084901,P0000849,payment.failed,2026-01-01T06:19:25.071299,2026-01-01T06:19:25.946052,1,False,False,SYNTHETIC
EV000084901D,P0000849,payment.failed,2026-01-01T06:19:25.071299,2026-01-01T06:19:26.265258,1,True,False,SYNTHETIC
EV000085000,P0000850,payment.attempted,2026-01-01T07:53:09.301815,2026-01-01T07:53:09.849184,0,False,False,SYNTHETIC
EV000085001,P0000850,payment.failed,2026-01-01T07:53:16.299021,2026-01-01T07:53:17.595749,1,False,False,SYNTHETIC
EV000085100,P0000851,payment.attempted,2026-01-01T11:58:45.581897,2026-01-01T11:58:47.312288,0,False,True,SYNTHETIC
EV000085100D,P0000851,payment.attempted,2026-01-01T11:58:45.581897,2026-01-01T11:58:46.253090,0,True,True,SYNTHETIC
EV000085101,P0000851,payment.authorized,2026-01-01T11:58:46.932533,2026-01-01T11:58:47.767319,1,False,False,SYNTHETIC
EV000085102,P0000851,payment.captured,2026-01-01T11:58:50.253082,2026-01-01T11:58:53.202704,2,False,False,SYNTHETIC
EV000085200,P0000852,payment.attempted,2026-01-01T06:58:59.758665,2026-01-01T06:59:00.230942,0,False,False,SYNTHETIC
EV000085201,P0000852,payment.authorized,2026-01-01T06:59:01.872730,2026-01-01T06:59:02.192961,1,False,False,SYNTHETIC
EV000085201D,P0000852,payment.authorized,2026-01-01T06:59:01.872730,2026-01-01T06:59:02.543184,1,True,False,SYNTHETIC
EV000085202,P0000852,payment.captured,2026-01-01T06:59:04.670806,2026-01-01T06:59:04.960813,2,False,False,SYNTHETIC
EV000085300,P0000853,payment.attempted,2026-01-01T19:26:58.390708,2026-01-01T19:26:59.289496,0,False,False,SYNTHETIC
EV000085301,P0000853,payment.authorized,2026-01-01T19:27:02.233655,2026-01-01T19:27:04.364683,1,False,False,SYNTHETIC
EV000085301D,P0000853,payment.authorized,2026-01-01T19:27:02.233655,2026-01-01T19:27:04.902645,1,True,False,SYNTHETIC
EV000085302,P0000853,payment.captured,2026-01-01T19:27:05.618526,2026-01-01T19:27:07.560541,2,False,False,SYNTHETIC
EV000085400,P0000854,payment.attempted,2026-01-01T09:54:59.163137,2026-01-01T09:54:59.622584,0,False,False,SYNTHETIC
EV000085401,P0000854,payment.authorized,2026-01-01T09:55:02.543796,2026-01-01T09:55:03.242558,1,False,False,SYNTHETIC
EV000085402,P0000854,payment.captured,2026-01-01T09:55:05.290745,2026-01-01T09:55:11.240113,2,False,False,SYNTHETIC
EV000085402D,P0000854,payment.captured,2026-01-01T09:55:05.290745,2026-01-01T09:55:12.501438,2,True,False,SYNTHETIC
EV000085500,P0000855,payment.attempted,2026-01-01T03:52:51.546162,2026-01-01T03:52:52.149635,0,False,False,SYNTHETIC
EV000085501,P0000855,payment.authorized,2026-01-01T03:52:56.814943,2026-01-01T03:52:57.595972,1,False,False,SYNTHETIC
EV000085502,P0000855,payment.captured,2026-01-01T03:53:00.771747,2026-01-01T03:53:00.992126,2,False,False,SYNTHETIC
EV000085600,P0000856,payment.attempted,2026-01-01T23:00:14.242748,2026-01-01T23:00:15.529774,0,False,False,SYNTHETIC
EV000085600D,P0000856,payment.attempted,2026-01-01T23:00:14.242748,2026-01-01T23:00:15.790496,0,True,False,SYNTHETIC
EV000085601,P0000856,payment.authorized,2026-01-01T23:00:18.153171,2026-01-01T23:00:19.738015,1,False,False,SYNTHETIC
EV000085602,P0000856,payment.captured,2026-01-01T23:00:20.737211,2026-01-01T23:00:21.194175,2,False,False,SYNTHETIC
EV000085700,P0000857,payment.attempted,2026-01-01T19:21:57.863478,2026-01-01T19:21:59.086626,0,False,False,SYNTHETIC
EV000085701,P0000857,payment.authorized,2026-01-01T19:22:00.761208,2026-01-01T19:22:01.709769,1,False,False,SYNTHETIC
EV000085702,P0000857,payment.captured,2026-01-01T19:22:01.957138,2026-01-01T19:22:02.275994,2,False,False,SYNTHETIC
EV000085800,P0000858,payment.attempted,2026-01-01T18:12:27.530814,2026-01-01T18:12:29.011604,0,False,False,SYNTHETIC
EV000085801,P0000858,payment.authorized,2026-01-01T18:12:29.463091,2026-01-01T18:12:59.586886,1,False,False,SYNTHETIC
EV000085802,P0000858,payment.captured,2026-01-01T18:12:33.524648,2026-01-01T18:12:34.322183,2,False,False,SYNTHETIC
EV000085900,P0000859,payment.attempted,2026-01-01T08:41:40.143284,2026-01-01T08:41:41.673033,0,False,False,SYNTHETIC
EV000085900D,P0000859,payment.attempted,2026-01-01T08:41:40.143284,2026-01-01T08:41:42.289813,0,True,False,SYNTHETIC
EV000085901,P0000859,payment.failed,2026-01-01T08:41:47.335682,2026-01-01T08:41:48.176009,1,False,False,SYNTHETIC
EV000086000,P0000860,payment.attempted,2026-01-01T00:44:32.912009,2026-01-01T00:44:35.038914,0,False,False,SYNTHETIC
EV000086001,P0000860,payment.authorized,2026-01-01T00:44:34.612322,2026-01-01T00:44:36.195087,1,False,False,SYNTHETIC
EV000086002,P0000860,payment.captured,2026-01-01T00:44:36.424474,2026-01-01T00:44:41.021166,2,False,False,SYNTHETIC
EV000086100,P0000861,payment.attempted,2026-01-01T01:55:27.228972,2026-01-01T01:55:27.804097,0,False,False,SYNTHETIC
EV000086101,P0000861,payment.authorized,2026-01-01T01:55:32.517135,2026-01-01T01:55:32.771123,1,False,False,SYNTHETIC
