payment_id,observation_at,observed_status_at_snapshot,amount,payment_method,bank,hour_of_day,day_of_week,previous_payment_count,previous_success_rate,merchant_type,event_count,duplicate_event_count,event_order_anomaly,time_since_payment_sec,time_since_last_event_sec,source,true_final_state,final_observed_state,resolved_at,time_to_resolution_sec,scenario,incident_id,is_hard_negative
P0000018,2026-01-01T16:11:56.644799,PENDING,120.28,UPI,BANK_D,16,3,3,0.748,subscription_heavy,4,1,False,30,19.39,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:12:17.460350,50.82,late_capture,,False
P0000018,2026-01-01T16:12:26.644799,SUCCESS,120.28,UPI,BANK_D,16,3,3,0.748,subscription_heavy,5,1,False,60,8.73,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:12:17.460350,50.82,late_capture,,False
P0000018,2026-01-01T16:14:26.644799,SUCCESS,120.28,UPI,BANK_D,16,3,3,0.748,subscription_heavy,5,1,False,180,128.73,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:12:17.460350,50.82,late_capture,,False
P0000018,2026-01-01T16:21:26.644799,SUCCESS,120.28,UPI,BANK_D,16,3,3,0.748,subscription_heavy,5,1,False,600,548.73,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:12:17.460350,50.82,late_capture,,False
P0000019,2026-01-01T11:49:09.241933,SUCCESS,674.88,CARD,BANK_C,11,3,14,0.933,volatile,1,0,True,5,3.91,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:49:11.428528,7.19,normal_success,,False
P0000019,2026-01-01T11:49:19.241933,SUCCESS,674.88,CARD,BANK_C,11,3,14,0.933,volatile,3,0,True,15,6.6,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:49:11.428528,7.19,normal_success,,False
P0000019,2026-01-01T11:49:34.241933,SUCCESS,674.88,CARD,BANK_C,11,3,14,0.933,volatile,3,0,True,30,21.6,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:49:11.428528,7.19,normal_success,,False
P0000019,2026-01-01T11:50:04.241933,SUCCESS,674.88,CARD,BANK_C,11,3,14,0.933,volatile,3,0,True,60,51.6,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:49:11.428528,7.19,normal_success,,False
P0000019,2026-01-01T11:52:04.241933,SUCCESS,674.88,CARD,BANK_C,11,3,14,0.933,volatile,3,0,True,180,171.6,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:49:11.428528,7.19,normal_success,,False
P0000019,2026-01-01T11:59:04.241933,SUCCESS,674.88,CARD,BANK_C,11,3,14,0.933,volatile,3,0,True,600,591.6,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:49:11.428528,7.19,normal_success,,False
P0000020,2026-01-01T19:04:15.036438,PENDING,803.07,NETBANKING,BANK_C,19,3,12,0.915,high_volume,1,0,False,5,3.34,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:04:18.236705,8.2,normal_success,,False
P0000020,2026-01-01T19:04:25.036438,SUCCESS,803.07,NETBANKING,BANK_C,19,3,12,0.915,high_volume,3,0,False,15,5.87,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:04:18.236705,8.2,normal_success,,False
P0000020,2026-01-01T19:04:40.036438,SUCCESS,803.07,NETBANKING,BANK_C,19,3,12,0.915,high_volume,3,0,False,30,20.87,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:04:18.236705,8.2,normal_success,,False
P0000020,2026-01-01T19:05:10.036438,SUCCESS,803.07,NETBANKING,BANK_C,19,3,12,0.915,high_volume,3,0,False,60,50.87,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:04:18.236705,8.2,normal_success,,False
P0000020,2026-01-01T19:07:10.036438,SUCCESS,803.07,NETBANKING,BANK_C,19,3,12,0.915,high_volume,3,0,False,180,170.87,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:04:18.236705,8.2,normal_success,,False
P0000020,2026-01-01T19:14:10.036438,SUCCESS,803.07,NETBANKING,BANK_C,19,3,12,0.915,high_volume,3,0,False,600,590.87,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:04:18.236705,8.2,normal_success,,False
P0000021,2026-01-01T09:35:27.499630,PENDING,943.3,WALLET,BANK_E,9,3,0,0.732,stable,1,0,False,5,1.08,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:35:30.330303,7.83,normal_success,INC0000,False
P0000021,2026-01-01T09:35:37.499630,SUCCESS,943.3,WALLET,BANK_E,9,3,0,0.732,stable,3,0,False,15,6.56,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:35:30.330303,7.83,normal_success,INC0000,False
P0000021,2026-01-01T09:35:52.499630,SUCCESS,943.3,WALLET,BANK_E,9,3,0,0.732,stable,3,0,False,30,21.56,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:35:30.330303,7.83,normal_success,INC0000,False
P0000021,2026-01-01T09:36:22.499630,SUCCESS,943.3,WALLET,BANK_E,9,3,0,0.732,stable,3,0,False,60,51.56,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:35:30.330303,7.83,normal_success,INC0000,False
P0000021,2026-01-01T09:38:22.499630,SUCCESS,943.3,WALLET,BANK_E,9,3,0,0.732,stable,3,0,False,180,171.56,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:35:30.330303,7.83,normal_success,INC0000,False
P0000021,2026-01-01T09:45:22.499630,SUCCESS,943.3,WALLET,BANK_E,9,3,0,0.732,stable,3,0,False,600,591.56,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:35:30.330303,7.83,normal_success,INC0000,False
P0000022,2026-01-01T12:13:58.750488,PENDING,5948.58,WALLET,BANK_E,12,3,0,0.67,upi_heavy,1,0,False,5,3.95,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:14:01.907479,8.16,normal_success,INC0000,False
P0000022,2026-01-01T12:14:08.750488,SUCCESS,5948.58,WALLET,BANK_E,12,3,0,0.67,upi_heavy,3,0,False,15,6.19,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:14:01.907479,8.16,normal_success,INC0000,False
P0000022,2026-01-01T12:14:23.750488,SUCCESS,5948.58,WALLET,BANK_E,12,3,0,0.67,upi_heavy,3,0,False,30,21.19,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:14:01.907479,8.16,normal_success,INC0000,False
P0000022,2026-01-01T12:14:53.750488,SUCCESS,5948.58,WALLET,BANK_E,12,3,0,0.67,upi_heavy,3,0,False,60,51.19,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:14:01.907479,8.16,normal_success,INC0000,False
P0000022,2026-01-01T12:16:53.750488,SUCCESS,5948.58,WALLET,BANK_E,12,3,0,0.67,upi_heavy,3,0,False,180,171.19,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:14:01.907479,8.16,normal_success,INC0000,False
P0000022,2026-01-01T12:23:53.750488,SUCCESS,5948.58,WALLET,BANK_E,12,3,0,0.67,upi_heavy,3,0,False,600,591.19,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:14:01.907479,8.16,normal_success,INC0000,False
P0000023,2026-01-01T07:36:52.750661,PENDING,138.63,CARD,BANK_C,7,3,6,0.679,volatile,2,0,True,5,1.16,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:36:54.427433,6.68,normal_success,,False
P0000023,2026-01-01T07:37:02.750661,SUCCESS,138.63,CARD,BANK_C,7,3,6,0.679,volatile,3,0,True,15,7.66,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:36:54.427433,6.68,normal_success,,False
P0000023,2026-01-01T07:37:17.750661,SUCCESS,138.63,CARD,BANK_C,7,3,6,0.679,volatile,3,0,True,30,22.66,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:36:54.427433,6.68,normal_success,,False
P0000023,2026-01-01T07:37:47.750661,SUCCESS,138.63,CARD,BANK_C,7,3,6,0.679,volatile,3,0,True,60,52.66,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:36:54.427433,6.68,normal_success,,False
P0000023,2026-01-01T07:39:47.750661,SUCCESS,138.63,CARD,BANK_C,7,3,6,0.679,volatile,3,0,True,180,172.66,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:36:54.427433,6.68,normal_success,,False
P0000023,2026-01-01T07:46:47.750661,SUCCESS,138.63,CARD,BANK_C,7,3,6,0.679,volatile,3,0,True,600,592.66,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:36:54.427433,6.68,normal_success,,False
P0000024,2026-01-01T05:39:26.722941,PENDING,481.92,CARD,BANK_C,5,3,8,0.906,small,1,0,False,5,4.58,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:39:31.312933,9.59,normal_success,,False
P0000024,2026-01-01T05:39:36.722941,SUCCESS,481.92,CARD,BANK_C,5,3,8,0.906,small,3,0,False,15,4.07,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:39:31.312933,9.59,normal_success,,False
P0000024,2026-01-01T05:39:51.722941,SUCCESS,481.92,CARD,BANK_C,5,3,8,0.906,small,3,0,False,30,19.07,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:39:31.312933,9.59,normal_success,,False
P0000024,2026-01-01T05:40:21.722941,SUCCESS,481.92,CARD,BANK_C,5,3,8,0.906,small,3,0,False,60,49.07,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:39:31.312933,9.59,normal_success,,False
P0000024,2026-01-01T05:42:21.722941,SUCCESS,481.92,CARD,BANK_C,5,3,8,0.906,small,3,0,False,180,169.07,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:39:31.312933,9.59,normal_success,,False
P0000024,2026-01-01T05:49:21.722941,SUCCESS,481.92,CARD,BANK_C,5,3,8,0.906,small,3,0,False,600,589.07,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:39:31.312933,9.59,normal_success,,False
P0000025,2026-01-01T10:46:15.676245,PENDING,85.52,WALLET,BANK_C,10,3,9,0.553,upi_heavy,1,0,False,5,3.05,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:46:21.159911,10.48,normal_success,INC0000,False
P0000025,2026-01-01T10:46:25.676245,SUCCESS,85.52,WALLET,BANK_C,10,3,9,0.553,upi_heavy,3,0,False,15,0.81,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:46:21.159911,10.48,normal_success,INC0000,False
P0000025,2026-01-01T10:46:40.676245,SUCCESS,85.52,WALLET,BANK_C,10,3,9,0.553,upi_heavy,3,0,False,30,15.81,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:46:21.159911,10.48,normal_success,INC0000,False
P0000025,2026-01-01T10:47:10.676245,SUCCESS,85.52,WALLET,BANK_C,10,3,9,0.553,upi_heavy,3,0,False,60,45.81,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:46:21.159911,10.48,normal_success,INC0000,False
P0000025,2026-01-01T10:49:10.676245,SUCCESS,85.52,WALLET,BANK_C,10,3,9,0.553,upi_heavy,3,0,False,180,165.81,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:46:21.159911,10.48,normal_success,INC0000,False
P0000025,2026-01-01T10:56:10.676245,SUCCESS,85.52,WALLET,BANK_C,10,3,9,0.553,upi_heavy,3,0,False,600,585.81,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:46:21.159911,10.48,normal_success,INC0000,False
P0000026,2026-01-01T13:28:05.286363,PENDING,663.35,WALLET,BANK_E,13,3,7,0.932,stable,1,0,False,5,3.7,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:33:25.330028,325.04,late_capture,,False
P0000026,2026-01-01T13:28:15.286363,PENDING,663.35,WALLET,BANK_E,13,3,7,0.932,stable,3,0,False,15,3.23,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:33:25.330028,325.04,late_capture,,False
P0000026,2026-01-01T13:28:30.286363,PENDING,663.35,WALLET,BANK_E,13,3,7,0.932,stable,3,0,False,30,18.23,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:33:25.330028,325.04,late_capture,,False
P0000026,2026-01-01T13:29:00.286363,PENDING,663.35,WALLET,BANK_E,13,3,7,0.932,stable,3,0,False,60,48.23,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:33:25.330028,325.04,late_capture,,False
P0000026,2026-01-01T13:31:00.286363,PENDING,663.35,WALLET,BANK_E,13,3,7,0.932,stable,3,0,False,180,168.23,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:33:25.330028,325.04,late_capture,,False
P0000026,2026-01-01T13:38:00.286363,SUCCESS,663.35,WALLET,BANK_E,13,3,7,0.932,stable,4,0,False,600,274.08,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:33:25.330028,325.04,late_capture,,False
P0000027,2026-01-01T02:46:24.293935,PENDING,107.85,NETBANKING,BANK_E,2,3,17,0.638,stable,1,0,False,5,4.22,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:46:28.940725,9.65,normal_success,,True
P0000027,2026-01-01T02:46:34.293935,SUCCESS,107.85,NETBANKING,BANK_E,2,3,17,0.638,stable,4,1,False,15,4.47,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:46:28.940725,9.65,normal_success,,True
P0000027,2026-01-01T02:46:49.293935,SUCCESS,107.85,NETBANKING,BANK_E,2,3,17,0.638,stable,4,1,False,30,19.47,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:46:28.940725,9.65,normal_success,,True
P0000027,2026-01-01T02:47:19.293935,SUCCESS,107.85,NETBANKING,BANK_E,2,3,17,0.638,stable,4,1,False,60,49.47,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:46:28.940725,9.65,normal_success,,True
P0000027,2026-01-01T02:49:19.293935,SUCCESS,107.85,NETBANKING,BANK_E,2,3,17,0.638,stable,4,1,False,180,169.47,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:46:28.940725,9.65,normal_success,,True
P0000027,2026-01-01T02:56:19.293935,SUCCESS,107.85,NETBANKING,BANK_E,2,3,17,0.638,stable,4,1,False,600,589.47,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:46:28.940725,9.65,normal_success,,True
P0000028,2026-01-01T09:19:53.368356,PENDING,557.32,UPI,BANK_C,9,3,6,0.921,upi_heavy,2,0,False,5,2.56,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:19:51.867619,3.5,normal_success,,False
P0000028,2026-01-01T09:20:03.368356,SUCCESS,557.32,UPI,BANK_C,9,3,6,0.921,upi_heavy,3,0,False,15,9.75,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:19:51.867619,3.5,normal_success,,False
P0000028,2026-01-01T09:20:18.368356,SUCCESS,557.32,UPI,BANK_C,9,3,6,0.921,upi_heavy,3,0,False,30,24.75,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:19:51.867619,3.5,normal_success,,False
P0000028,2026-01-01T09:20:48.368356,SUCCESS,557.32,UPI,BANK_C,9,3,6,0.921,upi_heavy,3,0,False,60,54.75,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:19:51.867619,3.5,normal_success,,False
P0000028,2026-01-01T09:22:48.368356,SUCCESS,557.32,UPI,BANK_C,9,3,6,0.921,upi_heavy,3,0,False,180,174.75,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:19:51.867619,3.5,normal_success,,False
P0000028,2026-01-01T09:29:48.368356,SUCCESS,557.32,UPI,BANK_C,9,3,6,0.921,upi_heavy,3,0,False,600,594.75,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:19:51.867619,3.5,normal_success,,False
P0000029,2026-01-01T21:21:15.200822,PENDING,319.48,CARD,BANK_C,21,3,11,0.965,high_volume,2,0,False,5,3.0,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:21:15.860011,5.66,normal_success,,False
P0000029,2026-01-01T21:21:25.200822,SUCCESS,319.48,CARD,BANK_C,21,3,11,0.965,high_volume,3,0,False,15,8.71,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:21:15.860011,5.66,normal_success,,False
P0000029,2026-01-01T21:21:40.200822,SUCCESS,319.48,CARD,BANK_C,21,3,11,0.965,high_volume,3,0,False,30,23.71,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:21:15.860011,5.66,normal_success,,False
P0000029,2026-01-01T21:22:10.200822,SUCCESS,319.48,CARD,BANK_C,21,3,11,0.965,high_volume,3,0,False,60,53.71,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:21:15.860011,5.66,normal_success,,False
P0000029,2026-01-01T21:24:10.200822,SUCCESS,319.48,CARD,BANK_C,21,3,11,0.965,high_volume,3,0,False,180,173.71,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:21:15.860011,5.66,normal_success,,False
P0000029,2026-01-01T21:31:10.200822,SUCCESS,319.48,CARD,BANK_C,21,3,11,0.965,high_volume,3,0,False,600,593.71,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:21:15.860011,5.66,normal_success,,False
P0000030,2026-01-01T20:46:26.521054,PENDING,283.52,WALLET,BANK_D,20,3,0,0.88,volatile,1,0,False,5,4.6,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:46:31.519375,10.0,normal_success,,False
P0000030,2026-01-01T20:46:36.521054,SUCCESS,283.52,WALLET,BANK_D,20,3,0,0.88,volatile,3,0,False,15,4.63,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:46:31.519375,10.0,normal_success,,False
P0000030,2026-01-01T20:46:51.521054,SUCCESS,283.52,WALLET,BANK_D,20,3,0,0.88,volatile,3,0,False,30,19.63,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:46:31.519375,10.0,normal_success,,False
P0000030,2026-01-01T20:47:21.521054,SUCCESS,283.52,WALLET,BANK_D,20,3,0,0.88,volatile,3,0,False,60,49.63,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:46:31.519375,10.0,normal_success,,False
P0000030,2026-01-01T20:49:21.521054,SUCCESS,283.52,WALLET,BANK_D,20,3,0,0.88,volatile,3,0,False,180,169.63,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:46:31.519375,10.0,normal_success,,False
P0000030,2026-01-01T20:56:21.521054,SUCCESS,283.52,WALLET,BANK_D,20,3,0,0.88,volatile,3,0,False,600,589.63,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:46:31.519375,10.0,normal_success,,False
P0000031,2026-01-01T19:33:12.361443,SUCCESS,7708.83,NETBANKING,BANK_B,19,3,0,0.837,upi_heavy,2,1,True,5,0.06,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:33:12.983020,5.62,normal_success,,False
P0000031,2026-01-01T19:33:22.361443,SUCCESS,7708.83,NETBANKING,BANK_B,19,3,0,0.837,upi_heavy,4,1,True,15,8.31,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:33:12.983020,5.62,normal_success,,False
P0000031,2026-01-01T19:33:37.361443,SUCCESS,7708.83,NETBANKING,BANK_B,19,3,0,0.837,upi_heavy,4,1,True,30,23.31,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:33:12.983020,5.62,normal_success,,False
P0000031,2026-01-01T19:34:07.361443,SUCCESS,7708.83,NETBANKING,BANK_B,19,3,0,0.837,upi_heavy,4,1,True,60,53.31,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:33:12.983020,5.62,normal_success,,False
P0000031,2026-01-01T19:36:07.361443,SUCCESS,7708.83,NETBANKING,BANK_B,19,3,0,0.837,upi_heavy,4,1,True,180,173.31,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:33:12.983020,5.62,normal_success,,False
P0000031,2026-01-01T19:43:07.361443,SUCCESS,7708.83,NETBANKING,BANK_B,19,3,0,0.837,upi_heavy,4,1,True,600,593.31,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:33:12.983020,5.62,normal_success,,False
P0000032,2026-01-01T06:13:19.074143,FAILED,487.02,CARD,BANK_B,6,3,0,0.892,high_ticket,2,0,False,5,0.39,SYNTHETIC,FAILED,FAILED,2026-01-01T06:13:18.236649,4.16,genuine_failure,,False
P0000032,2026-01-01T06:13:29.074143,FAILED,487.02,CARD,BANK_B,6,3,0,0.892,high_ticket,2,0,False,15,10.39,SYNTHETIC,FAILED,FAILED,2026-01-01T06:13:18.236649,4.16,genuine_failure,,False
P0000032,2026-01-01T06:13:44.074143,FAILED,487.02,CARD,BANK_B,6,3,0,0.892,high_ticket,2,0,False,30,25.39,SYNTHETIC,FAILED,FAILED,2026-01-01T06:13:18.236649,4.16,genuine_failure,,False
P0000032,2026-01-01T06:14:14.074143,FAILED,487.02,CARD,BANK_B,6,3,0,0.892,high_ticket,2,0,False,60,55.39,SYNTHETIC,FAILED,FAILED,2026-01-01T06:13:18.236649,4.16,genuine_failure,,False
P0000032,2026-01-01T06:16:14.074143,FAILED,487.02,CARD,BANK_B,6,3,0,0.892,high_ticket,2,0,False,180,175.39,SYNTHETIC,FAILED,FAILED,2026-01-01T06:13:18.236649,4.16,genuine_failure,,False
P0000032,2026-01-01T06:23:14.074143,FAILED,487.02,CARD,BANK_B,6,3,0,0.892,high_ticket,2,0,False,600,595.39,SYNTHETIC,FAILED,FAILED,2026-01-01T06:13:18.236649,4.16,genuine_failure,,False
P0000033,2026-01-01T08:24:45.272519,PENDING,995.19,WALLET,BANK_E,8,3,5,0.827,volatile,2,0,False,5,1.06,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:27:57.492358,197.22,late_capture,,False
P0000033,2026-01-01T08:24:55.272519,PENDING,995.19,WALLET,BANK_E,8,3,5,0.827,volatile,2,0,False,15,11.06,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:27:57.492358,197.22,late_capture,,False
P0000033,2026-01-01T08:25:10.272519,PENDING,995.19,WALLET,BANK_E,8,3,5,0.827,volatile,2,0,False,30,26.06,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:27:57.492358,197.22,late_capture,,False
P0000033,2026-01-01T08:25:40.272519,PENDING,995.19,WALLET,BANK_E,8,3,5,0.827,volatile,2,0,False,60,56.06,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:27:57.492358,197.22,late_capture,,False
P0000033,2026-01-01T08:27:40.272519,PENDING,995.19,WALLET,BANK_E,8,3,5,0.827,volatile,2,0,False,180,176.06,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:27:57.492358,197.22,late_capture,,False
P0000033,2026-01-01T08:34:40.272519,SUCCESS,995.19,WALLET,BANK_E,8,3,5,0.827,volatile,3,0,False,600,402.17,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:27:57.492358,197.22,late_capture,,False
P0000034,2026-01-01T07:24:05.243518,PENDING,6514.9,CARD,BANK_C,7,3,14,0.685,volatile,2,0,False,5,0.43,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:24:05.879791,5.64,normal_success,,False
P0000034,2026-01-01T07:24:15.243518,SUCCESS,6514.9,CARD,BANK_C,7,3,14,0.685,volatile,4,1,False,15,7.2,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:24:05.879791,5.64,normal_success,,False
P0000034,2026-01-01T07:24:30.243518,SUCCESS,6514.9,CARD,BANK_C,7,3,14,0.685,volatile,4,1,False,30,22.2,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:24:05.879791,5.64,normal_success,,False
P0000034,2026-01-01T07:25:00.243518,SUCCESS,6514.9,CARD,BANK_C,7,3,14,0.685,volatile,4,1,False,60,52.2,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:24:05.879791,5.64,normal_success,,False
P0000034,2026-01-01T07:27:00.243518,SUCCESS,6514.9,CARD,BANK_C,7,3,14,0.685,volatile,4,1,False,180,172.2,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:24:05.879791,5.64,normal_success,,False
P0000034,2026-01-01T07:34:00.243518,SUCCESS,6514.9,CARD,BANK_C,7,3,14,0.685,volatile,4,1,False,600,592.2,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:24:05.879791,5.64,normal_success,,False
P0000035,2026-01-01T16:42:25.887086,PENDING,370.5,NETBANKING,BANK_D,16,3,0,0.935,high_ticket,1,0,False,5,4.08,SYNTHETIC,FAILED,FAILED,2026-01-01T16:42:28.223583,7.34,genuine_failure,,False
P0000035,2026-01-01T16:42:35.887086,FAILED,370.5,NETBANKING,BANK_D,16,3,0,0.935,high_ticket,2,0,False,15,6.76,SYNTHETIC,FAILED,FAILED,2026-01-01T16:42:28.223583,7.34,genuine_failure,,False
P0000035,2026-01-01T16:42:50.887086,FAILED,370.5,NETBANKING,BANK_D,16,3,0,0.935,high_ticket,2,0,False,30,21.76,SYNTHETIC,FAILED,FAILED,2026-01-01T16:42:28.223583,7.34,genuine_failure,,False
P0000035,2026-01-01T16:43:20.887086,FAILED,370.5,NETBANKING,BANK_D,16,3,0,0.935,high_ticket,2,0,False,60,51.76,SYNTHETIC,FAILED,FAILED,2026-01-01T16:42:28.223583,7.34,genuine_failure,,False
P0000035,2026-01-01T16:45:20.887086,FAILED,370.5,NETBANKING,BANK_D,16,3,0,0.935,high_ticket,2,0,False,180,171.76,SYNTHETIC,FAILED,FAILED,2026-01-01T16:42:28.223583,7.34,genuine_failure,,False
P0000035,2026-01-01T16:52:20.887086,FAILED,370.5,NETBANKING,BANK_D,16,3,0,0.935,high_ticket,2,0,False,600,591.76,SYNTHETIC,FAILED,FAILED,2026-01-01T16:42:28.223583,7.34,genuine_failure,,False
P0000036,2026-01-01T17:16:06.589975,PENDING,1082.89,NETBANKING,BANK_B,17,3,0,0.867,upi_heavy,1,0,False,5,4.7,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:16:10.970144,9.38,normal_success,,True
P0000036,2026-01-01T17:16:16.589975,SUCCESS,1082.89,NETBANKING,BANK_B,17,3,0,0.867,upi_heavy,3,0,False,15,4.89,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:16:10.970144,9.38,normal_success,,True
P0000036,2026-01-01T17:16:31.589975,SUCCESS,1082.89,NETBANKING,BANK_B,17,3,0,0.867,upi_heavy,3,0,False,30,19.89,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:16:10.970144,9.38,normal_success,,True
P0000036,2026-01-01T17:17:01.589975,SUCCESS,1082.89,NETBANKING,BANK_B,17,3,0,0.867,upi_heavy,3,0,False,60,49.89,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:16:10.970144,9.38,normal_success,,True
P0000036,2026-01-01T17:19:01.589975,SUCCESS,1082.89,NETBANKING,BANK_B,17,3,0,0.867,upi_heavy,3,0,False,180,169.89,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:16:10.970144,9.38,normal_success,,True
P0000036,2026-01-01T17:26:01.589975,SUCCESS,1082.89,NETBANKING,BANK_B,17,3,0,0.867,upi_heavy,3,0,False,600,589.89,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:16:10.970144,9.38,normal_success,,True
P0000037,2026-01-01T08:25:43.041740,PENDING,180.55,NETBANKING,BANK_A,8,3,0,0.912,stable,1,0,False,5,3.94,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:25:44.355236,6.31,normal_success,,False
P0000037,2026-01-01T08:25:53.041740,SUCCESS,180.55,NETBANKING,BANK_A,8,3,0,0.912,stable,3,0,False,15,7.81,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:25:44.355236,6.31,normal_success,,False
